state_name,district_name,mandal_name,village_name,crop_name,disease_name,affected_area_acres,total_crop_area_acres,disease_incidence_percent,severity_level,affected_farmers,season
Andhra Pradesh,NTR,Kanchikacherla,Dulla,Cotton,Pink Bollworm,132.19,351.0,37.66,High,624,Kharif
Andhra Pradesh,East Godavari,Kadiam,Lingapuram,Onion,Stemphylium Blight,61.95,836.0,7.41,Low,878,Kharif
Andhra Pradesh,Krishna,Pedana,Venkannapalem,Paddy (Rice),Bacterial Leaf Blight,263.6,447.0,58.97,Severe,136,Summer
Andhra Pradesh,West Godavari,Palacole,Pedapadu,Onion,Purple Blotch,691.2,988.0,69.96,Severe,625,Summer
Andhra Pradesh,West Godavari,Palacole,Mallavaram,Banana,Panama Wilt,100.06,651.0,15.37,Medium,950,Rabi
Andhra Pradesh,East Godavari,Kadiam,Dulla,Onion,Stemphylium Blight,766.41,2826.0,27.12,High,935,Rabi
Andhra Pradesh,Palnadu,Palnadu_Mandal_1,Palnadu_Village_41,Sugarcane,Wilt,482.52,1204.85,40.05,Low,342,Kharif
Andhra Pradesh,Nandyal,Nandyal_Mandal_9,Nandyal_Village_28,Sugarcane,Smut,25.88,532.06,4.86,High,344,Zaid
Andhra Pradesh,East Godavari,Rajanagaram,Konidela,Groundnut,Tikka Leaf Spot,1019.7,1992.0,51.19,Severe,246,Summer
Andhra Pradesh,Kurnool,Banaganapalle,Dulla,Onion,Stemphylium Blight,139.33,524.0,26.59,High,852,Rabi
Andhra Pradesh,Kakinada,Kakinada_Mandal_6,Kakinada_Village_21,Sugarcane,Red Rot,270.99,458.3,59.13,High,38,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Lingapuram,Jowar (Sorghum),Grain Mold,236.04,2049.0,11.52,Medium,929,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Kothapalli,Tomato,Early Blight,723.78,1113.0,65.03,Severe,389,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Ramapuram,Turmeric,Rhizome Rot,540.11,1667.0,32.4,High,198,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Annavaram,Chilli,Leaf Curl Virus,669.54,976.0,68.6,Severe,185,Kharif
Andhra Pradesh,Krishna,Pedana,Ramapuram,Banana,Panama Wilt,454.66,2163.0,21.02,Medium,332,Summer
Andhra Pradesh,YSR Kadapa,YSR Kadapa_Mandal_7,YSR Kadapa_Village_47,Chilli,Powdery Mildew,390.88,960.53,40.69,Low,156,Kharif
Andhra Pradesh,East Godavari,Kadiam,Kothapalli,Banana,Panama Wilt,498.64,1203.0,41.45,High,85,Summer
Andhra Pradesh,Prakasam,Markapur,Annavaram,Banana,Sigatoka,525.51,1663.0,31.6,High,362,Kharif
Andhra Pradesh,Prakasam,Ongole,Lingapuram,Onion,Stemphylium Blight,1312.1,2892.0,45.37,High,803,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Ramapuram,Maize,Downy Mildew,178.81,655.0,27.3,High,259,Rabi
Andhra Pradesh,East Godavari,Kadiam,Chinakakani,Cotton,Leaf Curl Virus,133.85,720.0,18.59,Medium,222,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Chinakakani,Tomato,Late Blight,1649.18,2669.0,61.79,Severe,961,Summer
Andhra Pradesh,Kurnool,Banaganapalle,Valasapalle,Mango,Anthracnose,184.22,1454.0,12.67,Medium,468,Summer
Andhra Pradesh,East Godavari,Seethanagaram,Pedapadu,Sugarcane,Red Rot,131.33,242.0,54.27,Severe,479,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Valasapalle,Banana,Panama Wilt,520.17,1305.0,39.86,High,734,Summer
Andhra Pradesh,Guntur,Tadikonda,Pedapadu,Tomato,Late Blight,199.95,607.0,32.94,High,184,Summer
Andhra Pradesh,West Godavari,Narasapuram,Lingapuram,Tomato,Leaf Curl Virus,1667.82,2537.0,65.74,Severe,149,Summer
Andhra Pradesh,Prakasam,Markapur,Pedapadu,Chilli,Anthracnose,628.07,963.0,65.22,Severe,398,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Pedapadu,Cotton,Pink Bollworm,3.95,311.0,1.27,Low,57,Kharif
Andhra Pradesh,Guntur,Tadikonda,Dulla,Onion,Stemphylium Blight,393.97,981.0,40.16,High,520,Summer
Andhra Pradesh,East Godavari,Seethanagaram,Venkannapalem,Tomato,Late Blight,1732.5,2500.0,69.3,Severe,14,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Annavaram,Banana,Panama Wilt,96.83,863.0,11.22,Medium,348,Kharif
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_10,Ananthapuramu_Village_14,Mango,Anthracnose,453.32,761.73,59.51,High,395,Zaid
Andhra Pradesh,Guntur,Tadikonda,Venkannapalem,Paddy (Rice),Blast,1481.82,2151.0,68.89,Severe,999,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Annavaram,Chilli,Leaf Curl Virus,289.94,1400.0,20.71,Medium,208,Rabi
Andhra Pradesh,East Godavari,Kadiam,Lingapuram,Maize,Maydis Leaf Blight,173.5,338.0,51.33,Severe,283,Rabi
Andhra Pradesh,Kurnool,Nandyal,Kothapalli,Jowar (Sorghum),Anthracnose,241.63,543.0,44.5,High,622,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_3,Parvathipuram Manyam_Village_37,Rice,Bacterial Blight,373.71,556.34,67.17,High,54,Rabi
Andhra Pradesh,East Godavari,Kadiam,Mallavaram,Banana,Panama Wilt,110.85,843.0,13.15,Medium,6,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Ramapuram,Groundnut,Rust,430.22,1285.0,33.48,High,696,Summer
Andhra Pradesh,West Godavari,Palacole,Chinakakani,Onion,Purple Blotch,16.45,232.0,7.09,Low,564,Kharif
Andhra Pradesh,Annamayya,Pileru,Kothapalli,Banana,Sigatoka,12.66,271.0,4.67,Low,937,Summer
Andhra Pradesh,Guntur,Tadikonda,Chinakakani,Cotton,Pink Bollworm,31.55,508.0,6.21,Low,568,Kharif
Andhra Pradesh,NTR,Gannavaram,Pedapadu,Sugarcane,Smut,31.62,143.0,22.11,Medium,126,Kharif
Andhra Pradesh,NTR,Gannavaram,Venkannapalem,Paddy (Rice),Blast,601.47,1113.0,54.04,Severe,189,Summer
Andhra Pradesh,Nandyal,Nandyal_Mandal_9,Nandyal_Village_18,Turmeric,Leaf Spot,340.13,449.37,75.69,Medium,415,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Annavaram,Onion,Stemphylium Blight,125.05,1304.0,9.59,Low,635,Kharif
Andhra Pradesh,Srikakulam,Srikakulam_Mandal_2,Srikakulam_Village_47,Cotton,Boll Rot,106.81,332.7,32.1,High,285,Zaid
Andhra Pradesh,Bapatla,Bapatla_Mandal_9,Bapatla_Village_35,Rice,Blast,332.45,1133.83,29.32,Low,294,Zaid
Andhra Pradesh,NTR,Gannavaram,Annavaram,Maize,Maydis Leaf Blight,283.54,792.0,35.8,High,903,Summer
Andhra Pradesh,West Godavari,Bhimavaram,Annavaram,Mango,Powdery Mildew,1299.11,1873.0,69.36,Severe,496,Rabi
Andhra Pradesh,Prakasam,Markapur,Valasapalle,Banana,Panama Wilt,105.57,512.0,20.62,Medium,330,Kharif
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_1,Ananthapuramu_Village_6,Onion,Stemphylium Blight,447.0,1394.39,32.06,Medium,216,Zaid
Andhra Pradesh,NTR,Gannavaram,Venkannapalem,Maize,Turcicum Leaf Blight,303.56,684.0,44.38,High,858,Summer
Andhra Pradesh,Krishna,Pedana,Kothapalli,Chilli,Leaf Curl Virus,929.35,2629.0,35.35,High,917,Kharif
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Paddy (Rice),Blast,573.05,2593.0,22.1,Medium,621,Kharif
Andhra Pradesh,Prakasam,Ongole,Ramapuram,Chilli,Leaf Curl Virus,1678.29,2493.0,67.32,Severe,685,Summer
Andhra Pradesh,NTR,Gannavaram,Konidela,Chilli,Leaf Curl Virus,438.66,2463.0,17.81,Medium,828,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Konidela,Mango,Powdery Mildew,182.66,2064.0,8.85,Low,760,Summer
Andhra Pradesh,East Godavari,Kadiam,Lingapuram,Onion,Stemphylium Blight,971.1,1796.0,54.07,Severe,924,Kharif
Andhra Pradesh,Prakasam,Markapur,Chinakakani,Sugarcane,Red Rot,962.81,2117.0,45.48,High,302,Rabi
Andhra Pradesh,Krishna,Gudivada,Kothapalli,Groundnut,Tikka Leaf Spot,952.48,2813.0,33.86,High,461,Kharif
Andhra Pradesh,Guntur,Mangalagiri,Dulla,Maize,Maydis Leaf Blight,973.64,2394.0,40.67,High,925,Summer
Andhra Pradesh,Annamayya,Madanapalle,Venkannapalem,Groundnut,Rust,748.62,2483.0,30.15,High,501,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Konidela,Sugarcane,Smut,1139.47,2045.0,55.72,Severe,847,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Ramapuram,Turmeric,Leaf Spot,39.64,175.0,22.65,Medium,74,Rabi
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Maize,Turcicum Leaf Blight,75.43,776.0,9.72,Low,417,Rabi
Andhra Pradesh,Prakasam,Markapur,Valasapalle,Sugarcane,Smut,241.74,2228.0,10.85,Medium,85,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Ramapuram,Tomato,Leaf Curl Virus,33.77,234.0,14.43,Medium,462,Summer
Andhra Pradesh,Prakasam,Chimakurthy,Valasapalle,Groundnut,Tikka Leaf Spot,1771.27,2672.0,66.29,Severe,881,Rabi
Andhra Pradesh,Eluru,Eluru_Mandal_9,Eluru_Village_38,Cotton,Leaf Curl,220.85,901.91,24.49,High,75,Zaid
Andhra Pradesh,West Godavari,Palacole,Lingapuram,Tomato,Late Blight,471.28,741.0,63.6,Severe,167,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Annavaram,Groundnut,Tikka Leaf Spot,969.42,2255.0,42.99,High,522,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Pedapadu,Jowar (Sorghum),Grain Mold,64.57,531.0,12.16,Medium,454,Kharif
Andhra Pradesh,Annamayya,Rayachoti,Kothapalli,Cotton,Leaf Curl Virus,1246.19,2391.0,52.12,Severe,195,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Valasapalle,Jowar (Sorghum),Anthracnose,1756.08,2803.0,62.65,Severe,741,Rabi
Andhra Pradesh,Tirupati,Tirupati_Mandal_5,Tirupati_Village_12,Tomato,Late Blight,436.5,1283.25,34.02,Low,72,Zaid
Andhra Pradesh,NTR,Vijayawada Rural,Pedapadu,Turmeric,Rhizome Rot,38.61,141.0,27.38,High,350,Rabi
Andhra Pradesh,NTR,Gannavaram,Lingapuram,Chilli,Anthracnose,36.15,1282.0,2.82,Low,509,Summer
Andhra Pradesh,NTR,Gannavaram,Konidela,Mango,Powdery Mildew,719.98,2290.0,31.44,High,10,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_4,Parvathipuram Manyam_Village_42,Chilli,Leaf Curl Virus,60.21,267.2,22.53,Low,419,Kharif
Andhra Pradesh,East Godavari,Kadiam,Dulla,Tomato,Leaf Curl Virus,1797.53,2817.0,63.81,Severe,940,Summer
Andhra Pradesh,Kurnool,Nandyal,Mallavaram,Banana,Panama Wilt,803.89,1357.0,59.24,Severe,592,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Kothapalli,Mango,Powdery Mildew,1167.45,1827.0,63.9,Severe,216,Rabi
Andhra Pradesh,Nandyal,Nandyal_Mandal_3,Nandyal_Village_10,Onion,Purple Blotch,30.82,564.36,5.46,Low,75,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Chinakakani,Paddy (Rice),Brown Spot,951.75,2038.0,46.7,High,708,Kharif
Andhra Pradesh,Guntur,Tadikonda,Lingapuram,Banana,Panama Wilt,332.53,1454.0,22.87,Medium,315,Summer
Andhra Pradesh,NTR,Gannavaram,Ramapuram,Chilli,Anthracnose,1463.57,2548.0,57.44,Severe,79,Summer
Andhra Pradesh,West Godavari,Bhimavaram,Pedapadu,Turmeric,Leaf Spot,382.78,1045.0,36.63,High,584,Summer
Andhra Pradesh,Prakasam,Markapur,Konidela,Banana,Panama Wilt,1716.6,2678.0,64.1,Severe,616,Rabi
Andhra Pradesh,Krishna,Machilipatnam,Konidela,Sugarcane,Smut,897.87,2223.0,40.39,High,215,Summer
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_6,Ananthapuramu_Village_14,Tomato,Early Blight,243.57,281.04,86.67,High,239,Zaid
Andhra Pradesh,NTR,Vijayawada Rural,Konidela,Turmeric,Rhizome Rot,173.47,2182.0,7.95,Low,139,Kharif
Andhra Pradesh,West Godavari,Palacole,Kothapalli,Groundnut,Rust,746.7,2271.0,32.88,High,645,Rabi
Andhra Pradesh,Annamayya,Madanapalle,Lingapuram,Sugarcane,Red Rot,312.62,507.0,61.66,Severe,306,Kharif
Andhra Pradesh,Guntur,Amaravathi,Venkannapalem,Banana,Sigatoka,36.61,134.0,27.32,High,833,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Kothapalli,Banana,Sigatoka,105.78,2150.0,4.92,Low,380,Kharif
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_2,Vizianagaram_Village_44,Cotton,Boll Rot,456.21,746.01,61.15,Low,412,Zaid
Andhra Pradesh,Annamayya,Rayachoti,Ramapuram,Onion,Stemphylium Blight,61.89,2456.0,2.52,Low,175,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Kothapalli,Maize,Maydis Leaf Blight,402.65,1090.0,36.94,High,738,Kharif
Andhra Pradesh,Prakasam,Markapur,Mallavaram,Maize,Turcicum Leaf Blight,541.97,1094.0,49.54,High,766,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Pedapadu,Turmeric,Rhizome Rot,1023.57,2295.0,44.6,High,512,Rabi
Andhra Pradesh,Kurnool,Nandyal,Ramapuram,Turmeric,Rhizome Rot,1708.23,2839.0,60.17,Severe,104,Rabi
Andhra Pradesh,East Godavari,Kadiam,Mallavaram,Banana,Sigatoka,573.45,1938.0,29.59,High,687,Kharif
Andhra Pradesh,Annamayya,Rayachoti,Kothapalli,Tomato,Leaf Curl Virus,867.23,2330.0,37.22,High,51,Kharif
Andhra Pradesh,Palnadu,Palnadu_Mandal_6,Palnadu_Village_14,Rice,Blast,347.71,638.12,54.49,High,500,Kharif
Andhra Pradesh,Annamayya,Pileru,Pedapadu,Sugarcane,Red Rot,30.59,1854.0,1.65,Low,880,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Dulla,Banana,Panama Wilt,928.83,2632.0,35.29,High,596,Kharif
Andhra Pradesh,West Godavari,Palacole,Chinakakani,Maize,Maydis Leaf Blight,852.78,2691.0,31.69,High,620,Summer
Andhra Pradesh,Guntur,Mangalagiri,Chinakakani,Chilli,Leaf Curl Virus,399.25,792.0,50.41,Severe,731,Rabi
Andhra Pradesh,Prakasam,Ongole,Pedapadu,Chilli,Leaf Curl Virus,627.78,1499.0,41.88,High,931,Summer
Andhra Pradesh,Annamayya,Rayachoti,Chinakakani,Jowar (Sorghum),Anthracnose,152.89,1238.0,12.35,Medium,793,Rabi
Andhra Pradesh,Krishna,Gudivada,Ramapuram,Banana,Sigatoka,615.23,961.0,64.02,Severe,716,Kharif
Andhra Pradesh,West Godavari,Narasapuram,Valasapalle,Cotton,Pink Bollworm,326.2,520.0,62.73,Severe,366,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Ramapuram,Onion,Stemphylium Blight,136.52,263.0,51.91,Severe,502,Rabi
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_6,Vizianagaram_Village_33,Maize,Fall Armyworm,284.81,787.96,36.15,High,263,Kharif
Andhra Pradesh,Annamayya,Madanapalle,Konidela,Cotton,Leaf Curl Virus,213.96,2009.0,10.65,Medium,141,Summer
Andhra Pradesh,NTR,Kanchikacherla,Ramapuram,Tomato,Early Blight,807.3,2120.0,38.08,High,202,Summer
Andhra Pradesh,Nandyal,Nandyal_Mandal_4,Nandyal_Village_38,Tomato,Leaf Curl,402.28,855.22,47.04,Medium,429,Kharif
Andhra Pradesh,Prakasam,Ongole,Kothapalli,Mango,Anthracnose,101.97,394.0,25.88,High,960,Rabi
Andhra Pradesh,Tirupati,Tirupati_Mandal_4,Tirupati_Village_23,Cotton,Boll Rot,228.5,1201.32,19.02,Medium,218,Kharif
Andhra Pradesh,Kurnool,Panyam,Konidela,Turmeric,Rhizome Rot,622.75,2058.0,30.26,High,319,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Chinakakani,Banana,Sigatoka,1574.22,2889.0,54.49,Severe,486,Kharif
Andhra Pradesh,Guntur,Amaravathi,Venkannapalem,Chilli,Leaf Curl Virus,565.64,1962.0,28.83,High,77,Summer
Andhra Pradesh,Krishna,Machilipatnam,Chinakakani,Groundnut,Rust,486.91,2106.0,23.12,Medium,610,Rabi
Andhra Pradesh,Srikakulam,Srikakulam_Mandal_4,Srikakulam_Village_46,Turmeric,Leaf Spot,144.91,702.25,20.64,High,157,Rabi
Andhra Pradesh,Annamayya,Rayachoti,Konidela,Chilli,Leaf Curl Virus,630.75,2264.0,27.86,High,787,Kharif
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_8,Parvathipuram Manyam_Village_37,Turmeric,Leaf Spot,450.61,1164.72,38.69,Medium,93,Zaid
Andhra Pradesh,Guntur,Mangalagiri,Lingapuram,Mango,Anthracnose,355.68,2201.0,16.16,Medium,156,Summer
Andhra Pradesh,East Godavari,Seethanagaram,Pedapadu,Turmeric,Leaf Spot,164.56,270.0,60.95,Severe,976,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Dulla,Groundnut,Rust,561.25,1909.0,29.4,High,752,Summer
Andhra Pradesh,Prakasam,Markapur,Chinakakani,Turmeric,Rhizome Rot,501.22,785.0,63.85,Severe,586,Rabi
Andhra Pradesh,West Godavari,Palacole,Valasapalle,Chilli,Anthracnose,635.27,2327.0,27.3,High,305,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Pedapadu,Cotton,Leaf Curl Virus,639.8,1136.0,56.32,Severe,191,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Mallavaram,Groundnut,Tikka Leaf Spot,503.42,2280.0,22.08,Medium,36,Rabi
Andhra Pradesh,Krishna,Pedana,Konidela,Groundnut,Tikka Leaf Spot,100.1,200.0,50.05,Severe,543,Kharif
Andhra Pradesh,Prakasam,Ongole,Dulla,Paddy (Rice),Bacterial Leaf Blight,1879.28,2910.0,64.58,Severe,662,Rabi
Andhra Pradesh,Annamayya,Pileru,Mallavaram,Paddy (Rice),Blast,637.42,1533.0,41.58,High,452,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Valasapalle,Maize,Downy Mildew,889.37,2141.0,41.54,High,942,Summer
Andhra Pradesh,Prakasam,Chimakurthy,Dulla,Cotton,Pink Bollworm,17.22,139.0,12.39,Medium,859,Summer
Andhra Pradesh,NTR,Kanchikacherla,Konidela,Jowar (Sorghum),Anthracnose,22.41,115.0,19.49,Medium,252,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Mallavaram,Onion,Stemphylium Blight,413.02,2719.0,15.19,Medium,895,Kharif
Andhra Pradesh,Bapatla,Bapatla_Mandal_2,Bapatla_Village_40,Maize,Fall Armyworm,357.03,761.95,46.86,High,335,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Chinakakani,Sugarcane,Red Rot,994.38,2113.0,47.06,High,227,Summer
Andhra Pradesh,Annamayya,Rayachoti,Venkannapalem,Maize,Maydis Leaf Blight,48.05,1474.0,3.26,Low,306,Rabi
Andhra Pradesh,Annamayya,Rayachoti,Ramapuram,Paddy (Rice),Bacterial Leaf Blight,409.11,659.0,62.08,Severe,849,Kharif
Andhra Pradesh,Annamayya,Madanapalle,Mallavaram,Paddy (Rice),Bacterial Leaf Blight,1094.48,2979.0,36.74,High,473,Summer
Andhra Pradesh,West Godavari,Narasapuram,Dulla,Jowar (Sorghum),Anthracnose,165.71,552.0,30.02,High,521,Summer
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_5,Ananthapuramu_Village_13,Onion,Purple Blotch,19.79,382.43,5.17,Medium,258,Kharif
Andhra Pradesh,Chittoor,Chittoor_Mandal_5,Chittoor_Village_43,Cotton,Wilt,225.07,713.03,31.57,High,102,Kharif
Andhra Pradesh,Krishna,Gudivada,Valasapalle,Paddy (Rice),Sheath Blight,666.32,2079.0,32.05,High,514,Summer
Andhra Pradesh,Guntur,Mangalagiri,Annavaram,Tomato,Late Blight,761.89,2567.0,29.68,High,589,Kharif
Andhra Pradesh,Prakasam,Markapur,Ramapuram,Jowar (Sorghum),Anthracnose,486.35,2541.0,19.14,Medium,157,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Konidela,Turmeric,Leaf Spot,44.71,292.0,15.31,Medium,995,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Venkannapalem,Jowar (Sorghum),Anthracnose,168.06,243.0,69.16,Severe,261,Summer
Andhra Pradesh,Krishna,Gudivada,Valasapalle,Chilli,Leaf Curl Virus,758.68,2592.0,29.27,High,924,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Chinakakani,Mango,Anthracnose,873.78,1681.0,51.98,Severe,715,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Konidela,Sugarcane,Red Rot,1069.45,2827.0,37.83,High,424,Summer
Andhra Pradesh,East Godavari,Kadiam,Ramapuram,Jowar (Sorghum),Anthracnose,1090.49,1939.0,56.24,Severe,311,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Annavaram,Chilli,Anthracnose,528.15,1506.0,35.07,High,593,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Chinakakani,Maize,Turcicum Leaf Blight,27.77,136.0,20.42,Medium,77,Summer
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore_Mandal_1,Sri Potti Sriramulu Nellore_Village_11,Onion,Bulb Rot,238.54,728.82,32.73,Low,436,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Chinakakani,Sugarcane,Smut,858.43,1238.0,69.34,Severe,155,Summer
Andhra Pradesh,Guntur,Mangalagiri,Ramapuram,Onion,Purple Blotch,280.19,1431.0,19.58,Medium,320,Rabi
Andhra Pradesh,Guntur,Tadikonda,Valasapalle,Sugarcane,Smut,561.13,2882.0,19.47,Medium,784,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Lingapuram,Mango,Powdery Mildew,1094.42,1860.0,58.84,Severe,26,Summer
Andhra Pradesh,YSR Kadapa,YSR Kadapa_Mandal_7,YSR Kadapa_Village_26,Cotton,Boll Rot,167.3,898.2,18.63,Low,354,Kharif
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_3,Vizianagaram_Village_43,Turmeric,Rhizome Rot,182.18,524.89,34.71,Low,398,Zaid
Andhra Pradesh,Guntur,Amaravathi,Chinakakani,Groundnut,Rust,516.16,807.0,63.96,Severe,307,Summer
Andhra Pradesh,Kurnool,Banaganapalle,Annavaram,Banana,Panama Wilt,79.7,1263.0,6.31,Low,624,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Ramapuram,Tomato,Early Blight,1230.54,2685.0,45.83,High,1000,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Dulla,Onion,Stemphylium Blight,541.66,2726.0,19.87,Medium,97,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Pedapadu,Paddy (Rice),Brown Spot,358.0,1386.0,25.83,High,298,Rabi
Andhra Pradesh,Nandyal,Nandyal_Mandal_1,Nandyal_Village_41,Turmeric,Leaf Spot,338.49,620.59,54.54,Low,475,Zaid
Andhra Pradesh,East Godavari,Rajanagaram,Annavaram,Jowar (Sorghum),Grain Mold,200.32,482.0,41.56,High,96,Kharif
Andhra Pradesh,Guntur,Mangalagiri,Venkannapalem,Sugarcane,Red Rot,71.62,129.0,55.52,Severe,475,Rabi
Andhra Pradesh,Eluru,Eluru_Mandal_6,Eluru_Village_47,Mango,Sooty Mold,354.33,1181.79,29.98,High,497,Zaid
Andhra Pradesh,Guntur,Tadikonda,Annavaram,Banana,Sigatoka,99.41,1205.0,8.25,Low,967,Rabi
Andhra Pradesh,Annamayya,Madanapalle,Ramapuram,Cotton,Leaf Curl Virus,898.07,1708.0,52.58,Severe,740,Kharif
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_6,Ananthapuramu_Village_30,Tomato,Early Blight,146.45,851.53,17.2,Medium,165,Rabi
Andhra Pradesh,East Godavari,Kadiam,Chinakakani,Turmeric,Rhizome Rot,80.12,963.0,8.32,Low,415,Kharif
Andhra Pradesh,East Godavari,Kadiam,Konidela,Paddy (Rice),Blast,1702.13,2464.0,69.08,Severe,596,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Mallavaram,Mango,Anthracnose,1037.72,1579.0,65.72,Severe,179,Rabi
Andhra Pradesh,Prakasam,Ongole,Venkannapalem,Turmeric,Leaf Spot,154.33,411.0,37.55,High,262,Kharif
Andhra Pradesh,Kurnool,Nandyal,Dulla,Chilli,Anthracnose,682.67,1929.0,35.39,High,906,Kharif
Andhra Pradesh,Eluru,Eluru_Mandal_1,Eluru_Village_39,Sugarcane,Red Rot,409.37,1179.98,34.69,Low,68,Zaid
Andhra Pradesh,East Godavari,Rajanagaram,Chinakakani,Turmeric,Leaf Spot,357.59,1213.0,29.48,High,667,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Valasapalle,Maize,Downy Mildew,887.09,1637.0,54.19,Severe,497,Summer
Andhra Pradesh,Guntur,Tadikonda,Konidela,Onion,Purple Blotch,906.74,2255.0,40.21,High,441,Rabi
Andhra Pradesh,NTR,Gannavaram,Mallavaram,Groundnut,Tikka Leaf Spot,561.99,825.0,68.12,Severe,337,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Chinakakani,Banana,Panama Wilt,355.71,1985.0,17.92,Medium,901,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Ramapuram,Onion,Purple Blotch,144.43,2655.0,5.44,Low,980,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Annavaram,Jowar (Sorghum),Anthracnose,682.1,1546.0,44.12,High,889,Rabi
Andhra Pradesh,Prakasam,Markapur,Chinakakani,Tomato,Early Blight,61.88,1637.0,3.78,Low,634,Summer
Andhra Pradesh,West Godavari,Narasapuram,Konidela,Chilli,Leaf Curl Virus,47.63,163.0,29.22,High,215,Summer
Andhra Pradesh,NTR,Gannavaram,Pedapadu,Mango,Powdery Mildew,427.78,1184.0,36.13,High,361,Kharif
Andhra Pradesh,West Godavari,Palacole,Annavaram,Sugarcane,Smut,37.69,401.0,9.4,Low,993,Rabi
Andhra Pradesh,Guntur,Tadikonda,Konidela,Maize,Maydis Leaf Blight,1365.09,1994.0,68.46,Severe,971,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Dulla,Cotton,Pink Bollworm,992.96,2052.0,48.39,High,93,Kharif
Andhra Pradesh,NTR,Gannavaram,Lingapuram,Banana,Sigatoka,96.96,402.0,24.12,Medium,20,Rabi
Andhra Pradesh,East Godavari,Kadiam,Dulla,Paddy (Rice),Sheath Blight,233.63,565.0,41.35,High,653,Summer
Andhra Pradesh,Prakasam,Markapur,Pedapadu,Chilli,Anthracnose,127.35,2254.0,5.65,Low,341,Kharif
Andhra Pradesh,Prakasam,Ongole,Dulla,Maize,Downy Mildew,379.57,1857.0,20.44,Medium,157,Summer
Andhra Pradesh,NTR,Kanchikacherla,Valasapalle,Chilli,Leaf Curl Virus,281.74,1371.0,20.55,Medium,100,Kharif
